date	ouv	haut	bas	clot	vol	devise	
25/08/2003 00:00	83.32	83.54	82.25	82.72	648200	USD	
26/08/2003 00:00	82.45	83.37	82.32	83.37	837200	USD	
27/08/2003 00:00	83.27	83.27	82.61	82.99	409100	USD	
28/08/2003 00:00	83.23	83.98	83.23	83.85	557200	USD	
29/08/2003 00:00	83.94	83.99	83.38	83.65	651100	USD	
02/09/2003 00:00	83.63	83.65	82.04	82.06	868700	USD	
03/09/2003 00:00	82.48	82.48	81.88	82.19	639900	USD	
04/09/2003 00:00	82.49	82.71	82.16	82.65	562900	USD	
05/09/2003 00:00	83.4	84.09	83.17	84.07	838000	USD	
08/09/2003 00:00	83.63	84.45	83.2	83.2	621100	USD	
09/09/2003 00:00	83.52	83.94	82.92	83.8	599900	USD	
10/09/2003 00:00	83.9	84.7	83.82	84.65	1285900	USD	
11/09/2003 00:00	84.26	84.38	83.8	84.1	859500	USD	
12/09/2003 00:00	85.02	85.38	84.45	84.68	1375300	USD	
15/09/2003 00:00	84.5	84.89	84.11	84.55	367100	USD	
16/09/2003 00:00	84.37	84.5	83.9	84.42	655200	USD	
17/09/2003 00:00	84.72	85.56	84.48	85.47	1223900	USD	
18/09/2003 00:00	85.65	85.65	84.83	85.53	615000	USD	
19/09/2003 00:00	85.65	86.03	85.49	85.63	869300	USD	
22/09/2003 00:00	85	85.18	84.23	84.95	1126400	USD	
23/09/2003 00:00	84.88	85.54	84.64	85.53	632100	USD	
24/09/2003 00:00	85.54	86.49	85.34	86.27	1005300	USD	
25/09/2003 00:00	86.3	86.72	86.15	86.7	846800	USD	
26/09/2003 00:00	86.94	87.49	86.82	87.48	1869700	USD	
29/09/2003 00:00	87.02	87.45	86.66	86.78	743000	USD	
30/09/2003 00:00	87	88.25	86.96	88.22	1623900	USD	
01/10/2003 00:00	87.5	87.93	87.35	87.52	931900	USD	
02/10/2003 00:00	86.84	87.45	86.4	87.12	1194100	USD	
03/10/2003 00:00	86.05	86.2	85.1	85.29	1451200	USD	
06/10/2003 00:00	85.12	85.79	85.08	85.66	507200	USD	
07/10/2003 00:00	85.45	85.57	84.63	84.67	594200	USD	
08/10/2003 00:00	84.45	84.98	84.35	84.65	811800	USD	
09/10/2003 00:00	83.92	84.13	83.65	84.05	1385600	USD	
10/10/2003 00:00	84.5	84.73	84.3	84.55	256600	USD	
13/10/2003 00:00	84.35	84.5	84.22	84.22	116300	USD	
14/10/2003 00:00	83.75	84.1	83.55	83.64	337100	USD	
15/10/2003 00:00	83.16	83.3	82.85	83.23	465600	USD	
16/10/2003 00:00	83.48	83.77	82.75	82.9	564900	USD	
17/10/2003 00:00	83.08	83.69	83.01	83.54	354500	USD	
20/10/2003 00:00	83.45	84.15	83.42	83.82	281600	USD	
21/10/2003 00:00	84.03	84.38	83.85	84.13	429700	USD	
22/10/2003 00:00	84.6	85	84.4	84.95	798000	USD	
23/10/2003 00:00	85	85	84.02	84.33	1055600	USD	
24/10/2003 00:00	85	85.6	84.66	85.27	1412200	USD	
27/10/2003 00:00	85.15	85.33	84.8	85.1	346900	USD	
28/10/2003 00:00	84.85	85.69	84.57	85.55	2200300	USD	
29/10/2003 00:00	85.28	85.35	84.61	84.78	926600	USD	
30/10/2003 00:00	84	84.55	83.8	84.4	936300	USD	
